,Year,Month,Day,Hour,Minute,wind direction at 80m (deg),wind speed at 80m (m/s)
30635,2012,12,6,17,50,188,13.5
30636,2012,12,6,18,00,188.4,13.6
30637,2012,12,6,18,10,189.8,13.6
30638,2012,12,6,18,20,184.5,13.3
30639,2012,12,6,18,30,183.4,13.3
30640,2012,12,6,18,40,186.7,13.6
30641,2012,12,6,18,50,189.5,12.8
30642,2012,12,6,19,00,191.1,12.9
30643,2012,12,6,19,10,194.1,12.4
30644,2012,12,6,19,20,190.3,12.3
30645,2012,12,6,19,30,191.4,12.7
30646,2012,12,6,19,40,190.8,12.2
30647,2012,12,6,19,50,193.1,11.7
30648,2012,12,6,20,00,190.3,12
30649,2012,12,6,20,10,190.7,12
30650,2012,12,6,20,20,190.7,12
30651,2012,12,6,20,30,191.2,12.8
30652,2012,12,6,20,40,190.7,12
30653,2012,12,6,20,50,187.1,12.3
30654,2012,12,6,21,00,185.1,12.5
30655,2012,12,6,21,10,184.8,12.9
30656,2012,12,6,21,20,184.6,12.5
30657,2012,12,6,21,30,186.1,12.9
30658,2012,12,6,21,40,186.8,12.9
30659,2012,12,6,21,50,185.4,13.4
30660,2012,12,6,22,00,186.6,13.5
30661,2012,12,6,22,10,189.4,13.3
30662,2012,12,6,22,20,193.6,12.5
30663,2012,12,6,22,30,193.8,12.3
30664,2012,12,6,22,40,195,12.7
30665,2012,12,6,22,50,196.4,11.8
30666,2012,12,6,23,00,199.6,11.7
30667,2012,12,6,23,10,204.5,11.9
30668,2012,12,6,23,20,209.4,11.9
30669,2012,12,6,23,30,213,11.4
30670,2012,12,6,23,40,215.1,10.6
30671,2012,12,6,23,50,212.9,9.8
30672,2012,12,7,0,00,212.6,10.2
30673,2012,12,7,0,10,213.5,10.5
30674,2012,12,7,0,20,213.2,10.1
30675,2012,12,7,0,30,210.9,9.7
30676,2012,12,7,0,40,213,9.7
30677,2012,12,7,0,50,213.1,10.2
30678,2012,12,7,1,00,212.7,10.8
30679,2012,12,7,1,10,208.8,10.9
30680,2012,12,7,1,20,209.1,11.3
30681,2012,12,7,1,30,209.1,11.4
30682,2012,12,7,1,40,207.2,11.7
30683,2012,12,7,1,50,205.4,12.3
30684,2012,12,7,2,00,210.4,11.7
30685,2012,12,7,2,10,215.1,10.9
30686,2012,12,7,2,20,214.4,10.7
30687,2012,12,7,2,30,219.8,10.2
30688,2012,12,7,2,40,220.8,9.6
30689,2012,12,7,2,50,222.6,9.1
30690,2012,12,7,3,00,223.3,9.2
30691,2012,12,7,3,10,223.7,9
30692,2012,12,7,3,20,225.3,8.6
30693,2012,12,7,3,30,223.7,8.6
30694,2012,12,7,3,40,224.3,8.7
30695,2012,12,7,3,50,228.3,8.9
30696,2012,12,7,4,00,229.5,8.7
30697,2012,12,7,4,10,229.5,8.8
30698,2012,12,7,4,20,229.8,8.8
30699,2012,12,7,4,30,233.4,8.8
30700,2012,12,7,4,40,231.9,8.6
30701,2012,12,7,4,50,233.4,8.4
30702,2012,12,7,5,00,236.6,8.6
30703,2012,12,7,5,10,240.6,8.6
30704,2012,12,7,5,20,241.6,8.6
30705,2012,12,7,5,30,243.6,8.5
30706,2012,12,7,5,40,250.6,8.4
30707,2012,12,7,5,50,253.6,8.2
30708,2012,12,7,6,00,257.3,7.9
30709,2012,12,7,6,10,261.7,8.1
30710,2012,12,7,6,20,267.6,7.7
30711,2012,12,7,6,30,272.7,7.5
30712,2012,12,7,6,40,278.7,7.6
30713,2012,12,7,6,50,281.8,7.1
30714,2012,12,7,7,00,285.5,6.5
30715,2012,12,7,7,10,285.2,6.1
30716,2012,12,7,7,20,285.1,6
30717,2012,12,7,7,30,291.4,6.3
30718,2012,12,7,7,40,295.1,6.4
30719,2012,12,7,7,50,297.1,6.2
30720,2012,12,7,8,00,296.8,5.6
30721,2012,12,7,8,10,299,5.5
30722,2012,12,7,8,20,306.5,6
30723,2012,12,7,8,30,311,6.8
30724,2012,12,7,8,40,313.7,7.1
30725,2012,12,7,8,50,316.9,7.6
30726,2012,12,7,9,00,317.7,7.9
30727,2012,12,7,9,10,318.4,8.1
30728,2012,12,7,9,20,319.3,7.9
30729,2012,12,7,9,30,325.2,8
30730,2012,12,7,9,40,328.2,8
30731,2012,12,7,9,50,332.7,8.1
30732,2012,12,7,10,00,334.4,7.5
30733,2012,12,7,10,10,336.5,7.3
30734,2012,12,7,10,20,340,7
30735,2012,12,7,10,30,336.3,6.4
30736,2012,12,7,10,40,332.5,6.6
30737,2012,12,7,10,50,334.3,6.3
30738,2012,12,7,11,00,335.1,6.3
30739,2012,12,7,11,10,337.9,6.5
30740,2012,12,7,11,20,341.1,6.3
30741,2012,12,7,11,30,336.4,6.6
30742,2012,12,7,11,40,339.8,7.3
30743,2012,12,7,11,50,338.4,8
30744,2012,12,7,12,00,339.1,8
30745,2012,12,7,12,10,339.8,7.6
30746,2012,12,7,12,20,340.8,7.3
30747,2012,12,7,12,30,343.5,7.8
30748,2012,12,7,12,40,344.5,7.7
30749,2012,12,7,12,50,352.7,7.5
30750,2012,12,7,13,00,354.3,7.6
30751,2012,12,7,13,10,352.9,8.1
30752,2012,12,7,13,20,356.5,7.6
30753,2012,12,7,13,30,353.5,7.3
30754,2012,12,7,13,40,355.1,6.9
30755,2012,12,7,13,50,359,6.9
30756,2012,12,7,14,00,2.1,7.2
30757,2012,12,7,14,10,1.8,7.3
30758,2012,12,7,14,20,13.6,7
30759,2012,12,7,14,30,14.7,6.4
30760,2012,12,7,14,40,20.1,6.5
30761,2012,12,7,14,50,14.9,5.7
30762,2012,12,7,15,00,14.7,5.6
30763,2012,12,7,15,10,12.5,4.9
30764,2012,12,7,15,20,18.2,5
30765,2012,12,7,15,30,15.3,4.6
30766,2012,12,7,15,40,18.2,4.6
30767,2012,12,7,15,50,16.5,4.7
30768,2012,12,7,16,00,6.7,4.9
30769,2012,12,7,16,10,1.1,5.1
30770,2012,12,7,16,20,6.2,5.1
30771,2012,12,7,16,30,2.4,5.6
30772,2012,12,7,16,40,12.1,5.8
30773,2012,12,7,16,50,18.5,5.9
30774,2012,12,7,17,00,14.1,5.3
30775,2012,12,7,17,10,14.6,5.2
30776,2012,12,7,17,20,12.8,4.9
30777,2012,12,7,17,30,11.9,5.3
30778,2012,12,7,17,40,10.1,5.7
30779,2012,12,7,17,50,20.6,5.3
30780,2012,12,7,18,00,24.6,5.8
30781,2012,12,7,18,10,21.6,6.8
30782,2012,12,7,18,20,23.3,6.2
30783,2012,12,7,18,30,31.1,5.3
30784,2012,12,7,18,40,35.4,4.6
30785,2012,12,7,18,50,25,4.4
30786,2012,12,7,19,00,24.5,4.6
30787,2012,12,7,19,10,26.6,5
30788,2012,12,7,19,20,40,4.6
30789,2012,12,7,19,30,36.4,4.8
30790,2012,12,7,19,40,22.6,4.6
30791,2012,12,7,19,50,26.6,4.6
30792,2012,12,7,20,00,29.8,4.5
30793,2012,12,7,20,10,20.9,4.4
30794,2012,12,7,20,20,12.8,5.1
30795,2012,12,7,20,30,12.2,5.3
30796,2012,12,7,20,40,22.5,5.7
30797,2012,12,7,20,50,20.8,5.9
30798,2012,12,7,21,00,32.7,5.3
30799,2012,12,7,21,10,22.3,5.6
30800,2012,12,7,21,20,18.6,5.5
30801,2012,12,7,21,30,19.1,5.6
30802,2012,12,7,21,40,18.4,5.9
30803,2012,12,7,21,50,17.6,5.6
30804,2012,12,7,22,00,15.9,5.9
30805,2012,12,7,22,10,19.8,5.8
30806,2012,12,7,22,20,16.3,5.5
30807,2012,12,7,22,30,19.4,5.6
30808,2012,12,7,22,40,13.2,6
30809,2012,12,7,22,50,17.3,6.1
30810,2012,12,7,23,00,20,6.3
30811,2012,12,7,23,10,22.7,7.1
30812,2012,12,7,23,20,17.7,7.6
30813,2012,12,7,23,30,15.6,7.7
30814,2012,12,7,23,40,19.9,7.8
30815,2012,12,7,23,50,21.2,7.3
30816,2012,12,8,0,00,20.7,6.7
30817,2012,12,8,0,10,24.5,7.1
30818,2012,12,8,0,20,23.6,7
30819,2012,12,8,0,30,30,7.2
30820,2012,12,8,0,40,33.2,6.8
30821,2012,12,8,0,50,33,7
30822,2012,12,8,1,00,28.4,7.5
30823,2012,12,8,1,10,26.6,7.6
30824,2012,12,8,1,20,23.4,7.8
30825,2012,12,8,1,30,25.8,7.5
30826,2012,12,8,1,40,30.6,7.8
30827,2012,12,8,1,50,26.1,7.8
30828,2012,12,8,2,00,28,7.8
30829,2012,12,8,2,10,25.1,7.1
30830,2012,12,8,2,20,24.4,7
30831,2012,12,8,2,30,27.4,7
30832,2012,12,8,2,40,25.4,6.7
30833,2012,12,8,2,50,30.1,6.7
30834,2012,12,8,3,00,26.6,6.3
30835,2012,12,8,3,10,31.4,6.3
30836,2012,12,8,3,20,28.5,6.3
30837,2012,12,8,3,30,27.1,6.5
30838,2012,12,8,3,40,27.1,6.4
30839,2012,12,8,3,50,29.6,6.6
30840,2012,12,8,4,00,32,7
30841,2012,12,8,4,10,30.6,7.3
30842,2012,12,8,4,20,37.5,7.7
30843,2012,12,8,4,30,40.5,8.3
30844,2012,12,8,4,40,42.9,8.5
30845,2012,12,8,4,50,40.1,9.4
30846,2012,12,8,5,00,40.6,10.1
30847,2012,12,8,5,10,41.8,10.4
30848,2012,12,8,5,20,43.4,10.4
30849,2012,12,8,5,30,43.7,10.8
30850,2012,12,8,5,40,43.9,10.1
30851,2012,12,8,5,50,40.7,9.5
30852,2012,12,8,6,00,34.3,8.8
30853,2012,12,8,6,10,29.3,8.4
30854,2012,12,8,6,20,28.6,8.4
30855,2012,12,8,6,30,27.5,8.8
30856,2012,12,8,6,40,30.4,9.3
30857,2012,12,8,6,50,30.5,9.6
30858,2012,12,8,7,00,30,9.6
30859,2012,12,8,7,10,33.4,9.5
30860,2012,12,8,7,20,33.3,10
30861,2012,12,8,7,30,31.8,10.1
30862,2012,12,8,7,40,27.1,10.9
30863,2012,12,8,7,50,25.5,11.1
30864,2012,12,8,8,00,26.1,11.1
30865,2012,12,8,8,10,28.2,10.9
30866,2012,12,8,8,20,27,10.5
30867,2012,12,8,8,30,28.2,11.2
30868,2012,12,8,8,40,28.3,11.4
30869,2012,12,8,8,50,31.7,11.3
30870,2012,12,8,9,00,32.8,11.2
30871,2012,12,8,9,10,39.6,11.4
30872,2012,12,8,9,20,38.4,11.4
30873,2012,12,8,9,30,36.3,11.4
30874,2012,12,8,9,40,33.7,10.8
30875,2012,12,8,9,50,37.6,11
30876,2012,12,8,10,00,40,11.3
30877,2012,12,8,10,10,41.7,11.6
30878,2012,12,8,10,20,38.9,11.5
30879,2012,12,8,10,30,40.8,10.9
30880,2012,12,8,10,40,45.4,10
30881,2012,12,8,10,50,44.2,10
30882,2012,12,8,11,00,40.5,10.4
30883,2012,12,8,11,10,45.2,10.4
30884,2012,12,8,11,20,46.2,10.1
30885,2012,12,8,11,30,47.6,10.2
30886,2012,12,8,11,40,51.4,10
30887,2012,12,8,11,50,56.2,9.8
30888,2012,12,8,12,00,61.3,10.1
30889,2012,12,8,12,10,63.4,10.3
30890,2012,12,8,12,20,65.6,10.6
30891,2012,12,8,12,30,65.1,10.4
30892,2012,12,8,12,40,62.8,10.7
30893,2012,12,8,12,50,59.7,10.4
30894,2012,12,8,13,00,58.2,10
30895,2012,12,8,13,10,56.5,9.3
30896,2012,12,8,13,20,54,8.8
30897,2012,12,8,13,30,59.5,7.8
30898,2012,12,8,13,40,63.5,7.3
30899,2012,12,8,13,50,68.1,6.9
30900,2012,12,8,14,00,65.1,7.2
30901,2012,12,8,14,10,59.4,6.8
30902,2012,12,8,14,20,55.8,6.7
30903,2012,12,8,14,30,51.6,6.4
30904,2012,12,8,14,40,58.6,6.4
30905,2012,12,8,14,50,52.6,6.8
30906,2012,12,8,15,00,50.4,6.4
30907,2012,12,8,15,10,48.6,5.4
30908,2012,12,8,15,20,43.8,4.9
30909,2012,12,8,15,30,44.3,5.1
30910,2012,12,8,15,40,38.2,5.1
30911,2012,12,8,15,50,29.6,4.9
30912,2012,12,8,16,00,31,5.3
30913,2012,12,8,16,10,27.3,5.6
30914,2012,12,8,16,20,22.1,5.6
30915,2012,12,8,16,30,28.2,6
30916,2012,12,8,16,40,31.7,6.1
30917,2012,12,8,16,50,33,6
30918,2012,12,8,17,00,31,6.3
30919,2012,12,8,17,10,31.4,6.1
30920,2012,12,8,17,20,27.4,6.2
30921,2012,12,8,17,30,30.8,5.7
30922,2012,12,8,17,40,34.1,5.8
30923,2012,12,8,17,50,34,5.6
30924,2012,12,8,18,00,29.9,5.2
30925,2012,12,8,18,10,22.1,5.5
30926,2012,12,8,18,20,21.2,5.5
30927,2012,12,8,18,30,36.9,5.2
30928,2012,12,8,18,40,25,4.8
30929,2012,12,8,18,50,15.8,6.7
30930,2012,12,8,19,00,11.6,7.2
30931,2012,12,8,19,10,21.1,6.5
30932,2012,12,8,19,20,20.9,6.5
30933,2012,12,8,19,30,31.4,7.3
30934,2012,12,8,19,40,39.9,6.1
30935,2012,12,8,19,50,38.5,5.7
30936,2012,12,8,20,00,44,5.9
30937,2012,12,8,20,10,48.4,5.6
30938,2012,12,8,20,20,53.1,5.5
30939,2012,12,8,20,30,52,5.4
30940,2012,12,8,20,40,48,4.7
30941,2012,12,8,20,50,40.4,4.2
30942,2012,12,8,21,00,37.8,4.5
30943,2012,12,8,21,10,27.9,5
30944,2012,12,8,21,20,19.1,5.7
30945,2012,12,8,21,30,19.2,5.7
30946,2012,12,8,21,40,14.4,5.8
30947,2012,12,8,21,50,15.6,5.2
30948,2012,12,8,22,00,7.9,5.4
30949,2012,12,8,22,10,9.9,4.6
30950,2012,12,8,22,20,14.3,4.7
30951,2012,12,8,22,30,14.7,4.8
30952,2012,12,8,22,40,20.1,4.5
30953,2012,12,8,22,50,15.2,4.5
30954,2012,12,8,23,00,15,4.7
30955,2012,12,8,23,10,17.2,4.3
30956,2012,12,8,23,20,16.6,4.2
30957,2012,12,8,23,30,19.6,4.2
30958,2012,12,8,23,40,22.3,4
30959,2012,12,8,23,50,35.4,4.1
30960,2012,12,9,0,00,39.7,4.1
30961,2012,12,9,0,10,41.2,4.4
30962,2012,12,9,0,20,43.8,4.7
30963,2012,12,9,0,30,43.9,4.6
30964,2012,12,9,0,40,49.5,4.3
30965,2012,12,9,0,50,42.8,4.3
30966,2012,12,9,1,00,50.3,4.4
30967,2012,12,9,1,10,41.9,3.5
30968,2012,12,9,1,20,41.9,3.5
30969,2012,12,9,1,30,41.9,3.5
30970,2012,12,9,1,40,55.1,4.6
30971,2012,12,9,1,50,57.9,5.1
30972,2012,12,9,2,00,58.9,5.3
30973,2012,12,9,2,10,60.4,4.9
30974,2012,12,9,2,20,71.6,5.6
30975,2012,12,9,2,30,79.2,5.7
30976,2012,12,9,2,40,83.4,5.5
30977,2012,12,9,2,50,86.7,5.6
30978,2012,12,9,3,00,89.9,5
30979,2012,12,9,3,10,99.1,5.8
30980,2012,12,9,3,20,109.4,5.6
30981,2012,12,9,3,30,105.3,5.4
30982,2012,12,9,3,40,107.3,5.6
30983,2012,12,9,3,50,106.3,5.5
30984,2012,12,9,4,00,114.6,5.6
30985,2012,12,9,4,10,115.3,6
30986,2012,12,9,4,20,113.8,6.2
30987,2012,12,9,4,30,109.8,5.8
30988,2012,12,9,4,40,108.8,5.9
30989,2012,12,9,4,50,111.8,6
30990,2012,12,9,5,00,116.7,6.5
30991,2012,12,9,5,10,116.6,6.4
30992,2012,12,9,5,20,118.2,6.6
30993,2012,12,9,5,30,112.4,6.5
30994,2012,12,9,5,40,118.1,6.8
30995,2012,12,9,5,50,122.1,6.8
30996,2012,12,9,6,00,114.3,6.9
30997,2012,12,9,6,10,114.2,7.1
30998,2012,12,9,6,20,108.9,7
30999,2012,12,9,6,30,108.8,7.2
31000,2012,12,9,6,40,104.3,7.6
31001,2012,12,9,6,50,106,7.7
31002,2012,12,9,7,00,107.6,7.6
31003,2012,12,9,7,10,106.5,7.5
31004,2012,12,9,7,20,107.3,8.2
31005,2012,12,9,7,30,101.8,8.2
31006,2012,12,9,7,40,106,8.1
31007,2012,12,9,7,50,99.2,7.9
31008,2012,12,9,8,00,99.2,8.1
31009,2012,12,9,8,10,104.8,8.6
31010,2012,12,9,8,20,100.5,8.5
31011,2012,12,9,8,30,104.7,9.2
31012,2012,12,9,8,40,103.8,9.3
31013,2012,12,9,8,50,104.7,9.5
31014,2012,12,9,9,00,107.4,9.3
31015,2012,12,9,9,10,106.5,9
31016,2012,12,9,9,20,112.1,9.2
31017,2012,12,9,9,30,112.7,9.4
31018,2012,12,9,9,40,109,9.7
31019,2012,12,9,9,50,117.3,9.2
31020,2012,12,9,10,00,119.6,9.4
31021,2012,12,9,10,10,113.1,9.6
31022,2012,12,9,10,20,113.7,9.5
31023,2012,12,9,10,30,112,9.7
31024,2012,12,9,10,40,106.5,10.2
31025,2012,12,9,10,50,109,10.5
31026,2012,12,9,11,00,104.9,11.5
31027,2012,12,9,11,10,104.8,11.3
31028,2012,12,9,11,20,106.9,11.3
31029,2012,12,9,11,30,108,11.3
31030,2012,12,9,11,40,109.6,11.7
31031,2012,12,9,11,50,116.2,11.6
31032,2012,12,9,12,00,114.5,12.1
31033,2012,12,9,12,10,112.1,12
31034,2012,12,9,12,20,114.6,12
31035,2012,12,9,12,30,116.4,12.3
31036,2012,12,9,12,40,120.8,12.8
31037,2012,12,9,12,50,119.9,12.6
31038,2012,12,9,13,00,123.3,12.8
31039,2012,12,9,13,10,119,12.6
31040,2012,12,9,13,20,114,12.5
31041,2012,12,9,13,30,115,11.6
31042,2012,12,9,13,40,112.3,11.3
31043,2012,12,9,13,50,110.6,11.5
31044,2012,12,9,14,00,111.1,11.4
31045,2012,12,9,14,10,107.3,11.7
31046,2012,12,9,14,20,108.3,11.9
31047,2012,12,9,14,30,108.2,12.2
31048,2012,12,9,14,40,108.6,12
31049,2012,12,9,14,50,104,11.6
31050,2012,12,9,15,00,100.8,11.6
31051,2012,12,9,15,10,107.8,11.3
31052,2012,12,9,15,20,107.4,11.7
31053,2012,12,9,15,30,106.6,11.1
31054,2012,12,9,15,40,105,11.6
31055,2012,12,9,15,50,103.4,11.8
31056,2012,12,9,16,00,102.9,11.9
31057,2012,12,9,16,10,100.2,12.5
31058,2012,12,9,16,20,99.4,12.8
31059,2012,12,9,16,30,101.7,12.6
31060,2012,12,9,16,40,100.1,12.4
31061,2012,12,9,16,50,102.2,12.1
31062,2012,12,9,17,00,99.5,11.9
31063,2012,12,9,17,10,97.7,12.1
31064,2012,12,9,17,20,98.8,12.6
31065,2012,12,9,17,30,98.6,12.3
31066,2012,12,9,17,40,98.4,12.1
31067,2012,12,9,17,50,94.8,12.6
31068,2012,12,9,18,00,96.1,13.1
31069,2012,12,9,18,10,97.5,12.7
31070,2012,12,9,18,20,96.3,12.3
31071,2012,12,9,18,30,91.7,11.9
31072,2012,12,9,18,40,90.4,12.3
31073,2012,12,9,18,50,93.8,12.6
31074,2012,12,9,19,00,92.4,12.6
31075,2012,12,9,19,10,90.8,13.2
31076,2012,12,9,19,20,90.3,13.5
31077,2012,12,9,19,30,89,13.2
31078,2012,12,9,19,40,88.8,13.2
31079,2012,12,9,19,50,88.2,13.9
31080,2012,12,9,20,00,86,14
31081,2012,12,9,20,10,89.2,14
31082,2012,12,9,20,20,91.3,14.4
31083,2012,12,9,20,30,92.4,14.3
31084,2012,12,9,20,40,93.5,13.7
31085,2012,12,9,20,50,90.6,13
31086,2012,12,9,21,00,89.9,13.5
31087,2012,12,9,21,10,88.8,12.9
31088,2012,12,9,21,20,91.8,13.5
31089,2012,12,9,21,30,92.2,13.8
31090,2012,12,9,21,40,89.3,14.1
31091,2012,12,9,21,50,92.1,13.2
31092,2012,12,9,22,00,94,13.6
31093,2012,12,9,22,10,91.7,13.6
31094,2012,12,9,22,20,93.7,13
31095,2012,12,9,22,30,94.5,12.5
31096,2012,12,9,22,40,93.6,12.2
31097,2012,12,9,22,50,94,12
31098,2012,12,9,23,00,94.6,12.8
31099,2012,12,9,23,10,93.1,13.7
31100,2012,12,9,23,20,92.2,13.5
31101,2012,12,9,23,30,96.4,13.6
31102,2012,12,9,23,40,96.8,13.5
31103,2012,12,9,23,50,97.9,13.4
31104,2012,12,10,0,00,98.5,12.3
31105,2012,12,10,0,10,99.7,12
31106,2012,12,10,0,20,98.2,11.8
31107,2012,12,10,0,30,97.3,11.9
31108,2012,12,10,0,40,99.4,11.6
31109,2012,12,10,0,50,99.1,11.3
31110,2012,12,10,1,00,100.9,10.9
31111,2012,12,10,1,10,99.9,10.4
31112,2012,12,10,1,20,100,10.4
31113,2012,12,10,1,30,98.7,10.2
31114,2012,12,10,1,40,99.4,9.6
31115,2012,12,10,1,50,102.1,9.6
31116,2012,12,10,2,00,106.8,9.3
31117,2012,12,10,2,10,105.5,8.8
31118,2012,12,10,2,20,113.7,8.6
31119,2012,12,10,2,30,113.7,8.2
31120,2012,12,10,2,40,115.2,8
31121,2012,12,10,2,50,115,7.6
31122,2012,12,10,3,00,117.8,6.4
31123,2012,12,10,3,10,107.5,5.8
31124,2012,12,10,3,20,109.5,5.7
31125,2012,12,10,3,30,107.9,5.6
31126,2012,12,10,3,40,110.2,5.2
31127,2012,12,10,3,50,110.2,5.8
31128,2012,12,10,4,00,107,6.5
31129,2012,12,10,4,10,102,6.2
31130,2012,12,10,4,20,97.1,5.8
31131,2012,12,10,4,30,97.5,5.4
31132,2012,12,10,4,40,90.9,4.8
31133,2012,12,10,4,50,90.8,4.7
31134,2012,12,10,5,00,85.3,4.6
31135,2012,12,10,5,10,75.9,4.7
31136,2012,12,10,5,20,70.4,4.5
31137,2012,12,10,5,30,70.9,3.9
31138,2012,12,10,5,40,80.9,2.8
31139,2012,12,10,5,50,61.2,2.4
31140,2012,12,10,6,00,68.3,2.6
31141,2012,12,10,6,10,64.5,2.2
31142,2012,12,10,6,20,56,3.1
31143,2012,12,10,6,30,43.4,3
31144,2012,12,10,6,40,32.9,2.9
31145,2012,12,10,6,50,45.2,3.1
31146,2012,12,10,7,00,43.4,3.4
31147,2012,12,10,7,10,28.9,3.2
31148,2012,12,10,7,20,28.1,4.4
31149,2012,12,10,7,30,27.7,4.4
31150,2012,12,10,7,40,44.5,4.4
31151,2012,12,10,7,50,34.8,3.9
31152,2012,12,10,8,00,20.4,4.5
31153,2012,12,10,8,10,11.7,4.6
31154,2012,12,10,8,20,8.9,4.6
31155,2012,12,10,8,30,20.5,4.3
31156,2012,12,10,8,40,24.9,4.2
31157,2012,12,10,8,50,1.7,4.5
31158,2012,12,10,9,00,356.4,5.6
31159,2012,12,10,9,10,355.6,5.1
31160,2012,12,10,9,20,357.2,5.6
31161,2012,12,10,9,30,356.7,5.6
31162,2012,12,10,9,40,352.8,5.7
31163,2012,12,10,9,50,346.8,6
31164,2012,12,10,10,00,346.9,6.9
31165,2012,12,10,10,10,349.3,6.8
31166,2012,12,10,10,20,344.6,7
31167,2012,12,10,10,30,348.1,7.6
31168,2012,12,10,10,40,347.8,7
31169,2012,12,10,10,50,350.1,6.5
31170,2012,12,10,11,00,342.1,6.6
31171,2012,12,10,11,10,338.3,7.4
31172,2012,12,10,11,20,340.2,7
31173,2012,12,10,11,30,341.2,8.2
31174,2012,12,10,11,40,341.1,9
31175,2012,12,10,11,50,337.5,10.7
31176,2012,12,10,12,00,341.6,11.8
31177,2012,12,10,12,10,340.9,11.7
31178,2012,12,10,12,20,344.5,12.5
31179,2012,12,10,12,30,346.4,13.5
31180,2012,12,10,12,40,348.9,13.3
31181,2012,12,10,12,50,347.8,13.2
31182,2012,12,10,13,00,347.4,13.1
31183,2012,12,10,13,10,341.6,12.8
31184,2012,12,10,13,20,340.4,12.5
31185,2012,12,10,13,30,344.9,13.4
31186,2012,12,10,13,40,344.3,13.2
31187,2012,12,10,13,50,344.8,13.3
31188,2012,12,10,14,00,346.1,12.6
31189,2012,12,10,14,10,344.7,12.8
31190,2012,12,10,14,20,345.1,12.5
31191,2012,12,10,14,30,345.1,12.6
31192,2012,12,10,14,40,339.6,12.4
31193,2012,12,10,14,50,341.8,11.8
31194,2012,12,10,15,00,341.6,12
31195,2012,12,10,15,10,342.7,11.8
31196,2012,12,10,15,20,339.8,11.5
31197,2012,12,10,15,30,341.9,11.5
31198,2012,12,10,15,40,341.3,11.5
31199,2012,12,10,15,50,339.8,11
31200,2012,12,10,16,00,342.6,10.7
31201,2012,12,10,16,10,342.5,8.8
31202,2012,12,10,16,20,343.9,8.1
31203,2012,12,10,16,30,339.2,7.1
31204,2012,12,10,16,40,338.3,6.3
31205,2012,12,10,16,50,338.3,6.3
31206,2012,12,10,17,00,338.3,6.3
31207,2012,12,10,17,10,338.3,6.3
31208,2012,12,10,17,20,338.3,6.3
31209,2012,12,10,17,30,333.2,5.9
31210,2012,12,10,17,40,328.1,4.4
31211,2012,12,10,17,50,350.3,7.2
31212,2012,12,10,18,00,343.4,6.5
31213,2012,12,10,18,10,344.8,7.2
31214,2012,12,10,18,20,343.9,7.2
31215,2012,12,10,18,30,344.5,6.4
31216,2012,12,10,18,40,347.9,6.5
31217,2012,12,10,18,50,338.5,7.5
31218,2012,12,10,19,00,349.7,8.6
31219,2012,12,10,19,10,334.3,8.8
31220,2012,12,10,19,20,331.9,8.1
31221,2012,12,10,19,30,331.1,8.1
31222,2012,12,10,19,40,325.9,8.1
31223,2012,12,10,19,50,333.8,7.9
31224,2012,12,10,20,00,339.8,7.5
31225,2012,12,10,20,10,331.7,8.3
31226,2012,12,10,20,20,337.9,8.2
31227,2012,12,10,20,30,335.6,8.1
31228,2012,12,10,20,40,328.9,7.4
31229,2012,12,10,20,50,336.2,8.1
31230,2012,12,10,21,00,332.9,8.1
31231,2012,12,10,21,10,334,9.5
31232,2012,12,10,21,20,343.1,9.5
31233,2012,12,10,21,30,338.3,9.7
31234,2012,12,10,21,40,337.9,9.2
31235,2012,12,10,21,50,323.2,8.6
31236,2012,12,10,22,00,334.2,8.9
31237,2012,12,10,22,10,331.6,8.8
31238,2012,12,10,22,20,327.4,8.8
31239,2012,12,10,22,30,331.5,8.3
31240,2012,12,10,22,40,332.9,9.2
31241,2012,12,10,22,50,343,8.7
31242,2012,12,10,23,00,332.3,8.9
31243,2012,12,10,23,10,329.7,9.3
31244,2012,12,10,23,20,326.2,9.5
31245,2012,12,10,23,30,336,9.2
31246,2012,12,10,23,40,331.3,9.3
31247,2012,12,10,23,50,332.7,8.7
31248,2012,12,11,0,00,327.4,8
31249,2012,12,11,0,10,327,9.3
31250,2012,12,11,0,20,332,9.7
31251,2012,12,11,0,30,340.4,8.9
31252,2012,12,11,0,40,339.9,10.8
31253,2012,12,11,0,50,336.7,10.2
31254,2012,12,11,1,00,331.5,9.6
31255,2012,12,11,1,10,334.4,9.6
31256,2012,12,11,1,20,330.3,9.9
31257,2012,12,11,1,30,330.4,8.7
31258,2012,12,11,1,40,328.3,7.8
31259,2012,12,11,1,50,324.4,8.7
31260,2012,12,11,2,00,337,8.8
31261,2012,12,11,2,10,329.8,8.4
31262,2012,12,11,2,20,326.4,7.4
31263,2012,12,11,2,30,321.6,8.2
31264,2012,12,11,2,40,322.1,7.7
31265,2012,12,11,2,50,317,7.9
31266,2012,12,11,3,00,323.1,7.6
31267,2012,12,11,3,10,320.5,7.5
31268,2012,12,11,3,20,323.4,8.8
31269,2012,12,11,3,30,327.7,7.6
31270,2012,12,11,3,40,324.3,7.2
31271,2012,12,11,3,50,326.2,7.4
31272,2012,12,11,4,00,320.2,6
31273,2012,12,11,4,10,329.8,4.7
31274,2012,12,11,4,20,317.6,5.3
31275,2012,12,11,4,30,319.7,4.5
31276,2012,12,11,4,40,308.8,5.4
31277,2012,12,11,4,50,308.4,5.4
31278,2012,12,11,5,00,321.4,6.8
